# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = arma11_model
# start_datetime = 2026-09-02 16:34:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 10
#     num_warmup = 1000 (Default)
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = cmdstan/arma11.data.json
# init = cmdstan/out/78101c0.init.json
# random
#   seed = 1
# output
#   file = cmdstan/out/trace-78101c0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,phi,theta,sigma
258.78593,1,0.050455741,2,3,0,-258.41486,0.0022442562,0.96495978,-0.069377101,0.15830885
258.56194,0.87413598,0.07766306,2,5,0,-257.62332,0.012477344,0.94142336,0.0027236709,0.16006929
257.38866,0.29930851,0.091309846,2,3,0,-253.2632,0.0089662609,0.97378858,-0.08742823,0.18026706
258.57166,0.98923569,0.032202131,4,15,0,-255.25226,0.0020091314,0.95453416,-0.087120229,0.15865493
258.6252,0.96398686,0.048244343,3,7,0,-257.55509,-0.0045214364,0.94890941,-0.021337261,0.168173
257.44332,0.81398939,0.068303797,2,7,0,-254.80951,0.010545611,0.93866187,0.00093473859,0.15254539
259.11141,0.9634202,0.070751628,3,7,0,-257.14298,0.0062677825,0.95137395,-0.062236441,0.16170809
257.48245,0.60290252,0.099489563,2,3,0,-255.04081,0.016012974,0.99152228,-0.036963974,0.15976116
258.13118,0.75699482,0.066872546,2,3,0,-255.69716,0.0072154336,0.98449988,-0.077715011,0.17303182
258.89554,0.94476793,0.061678227,3,7,0,-257.71331,0.003598137,0.97193765,-0.027337484,0.16139546
258.56583,0.90940779,0.083149263,2,3,0,-258.43893,-0.0020568351,0.9701168,-0.03047645,0.15970466
258.1278,0.3711657,0.10410209,3,7,0,-257.39441,-0.0024583952,0.92907761,-0.034269208,0.1670859
258.11991,0.95443771,0.044381247,3,15,0,-255.37418,-0.0038209804,0.94119013,-0.08364298,0.16373132
258.09545,0.90970938,0.060817179,2,7,0,-256.53804,0.021865687,0.95717479,-0.068746968,0.16203152
258.09125,0.95289919,0.076048905,2,3,0,-257.39034,-0.0095240362,0.96009539,-0.034948476,0.16124331
257.27278,0.85703167,0.10331022,2,7,0,-256.85888,0.026584243,0.94669298,0.0037647949,0.15998089
257.27278,3.1250608e-07,0.11597122,1,3,0,-254.20563,0.026584243,0.94669298,0.0037647949,0.15998089
256.69998,0.99604954,0.024449419,4,31,0,-254.99642,-0.0094164263,0.99586009,-0.074607981,0.16799762
258.39879,1,0.036148493,3,7,0,-256.30211,0.012808463,0.98073181,-0.051878226,0.15961397
257.84112,0.78065779,0.053658722,2,3,0,-255.73999,0.0010380088,0.98652447,-0.04444223,0.15763308
253.45019,0.67301322,0.052048279,2,3,0,-252.64672,-0.0023727463,1.0005657,0.068544608,0.15581297
255.38678,1,0.041094179,3,7,0,-252.06375,0.020271776,0.9995129,0.040036926,0.16244445
256.06962,0.79402214,0.060633355,3,11,0,-251.01151,-0.0031602624,0.9117296,-0.024799618,0.17785181
257.31958,0.79491068,0.060310786,3,11,0,-253.21299,0.014979211,0.99183598,-0.0018181961,0.17075918
259.09588,0.99589957,0.060092043,2,7,0,-256.83175,0.011893579,0.96778922,-0.036888757,0.1647395
257.83548,0.39415253,0.08737897,2,3,0,-256.24973,-0.0057399275,0.96081615,-0.021060631,0.15558576
258.73699,1,0.041040257,2,3,0,-257.80343,0.0025837911,0.96210667,-0.036181773,0.1570217
257.89037,0.87021505,0.060035703,3,7,0,-256.7763,0.0028416936,0.94365993,0.0067702303,0.15453515
258.2457,0.98902843,0.068792682,2,7,0,-256.4909,0.010742196,0.97392283,-0.098052857,0.1729122
258.2457,0.044962032,0.098074363,2,7,0,-253.46624,0.010742196,0.97392283,-0.098052857,0.1729122
256.78369,0.9561862,0.024518211,3,7,0,-255.42116,0.0094236488,0.9755565,-0.13832457,0.17839271
258.61794,0.95312053,0.032954687,3,15,0,-255.02901,0.010068816,0.96149239,0.014897997,0.1613512
258.90058,0.9981769,0.043937731,3,7,0,-258.27737,0.01662984,0.95618993,-0.042818462,0.16394777
258.90058,0.0014982901,0.25372193,3,9,1,-254.81399,0.01662984,0.95618993,-0.042818462,0.16394777
258.90058,1.5223258e-249,0.59407329,1,1,0,-252.76853,0.01662984,0.95618993,-0.042818462,0.16394777
257.39324,0.99075638,0.058622543,4,15,0,-256.87605,0.015753597,0.96010927,-0.0088766652,0.18017535
256.6786,0.98565744,0.059597526,4,15,0,-255.76823,0.022213703,0.95416806,-0.013534422,0.18167184
258.35892,0.93655995,0.077257521,4,15,0,-255.10898,0.020567948,0.96019621,-0.013341413,0.16173593
258.45225,0.98423659,0.099723858,4,15,0,-256.02576,0.0021378659,0.95754762,-0.064872968,0.17516893
258.4216,0.90233357,0.16064453,3,7,0,-257.18888,-0.0067720405,0.96211256,-0.033175523,0.16941364
258.57586,0.39033366,0.2110192,3,7,0,-257.93617,0.020027443,0.95699267,-0.029077222,0.16355687
258.30574,0.97255985,0.056853899,3,7,0,-257.23583,0.017753379,0.98001858,-0.036036006,0.16581769
258.02242,0.9949935,0.09625896,4,31,0,-256.97938,-0.0083780512,0.97338069,-0.074719935,0.16762108
258.60124,0.60069791,0.17752735,3,7,0,-256.92108,0.0050741004,0.98253296,-0.067379223,0.16203258
256.13895,0.92129905,0.094879562,3,7,0,-254.89809,0.010813057,0.94867003,-0.16182746,0.16008236
258.52307,0.51772005,0.14039952,2,3,0,-254.84442,0.0064873728,0.97200599,-0.11245664,0.16433057
259.22262,0.99066787,0.058689757,3,11,0,-257.92059,0.0049310278,0.96555548,-0.061267877,0.16513949
257.55617,0.92275596,0.10857672,3,15,0,-256.69061,-0.012065734,0.97536417,-0.04175084,0.16679456
256.26202,0.91445609,0.16201253,4,15,0,-255.5355,0.032725121,0.94093147,0.016913093,0.16316733
254.42108,0.72782795,0.23484001,2,3,0,-253.10217,0.035868887,0.96160966,-0.048282388,0.15433011
256.50099,0.95663124,0.19173086,3,7,0,-251.35404,0.0037083324,0.96561774,-0.037835616,0.18602242
256.50099,0.061233785,0.31444031,1,3,0,-255.78828,0.0037083324,0.96561774,-0.037835616,0.18602242
257.36885,0.9947648,0.034699275,4,15,0,-255.59512,-0.00023808218,0.93579696,-0.029365886,0.17937104
258.36685,0.99365756,0.064243485,4,31,0,-255.37156,0.0038050649,0.95972511,-0.0066312241,0.17508519
258.50947,0.99409384,0.11744382,4,15,0,-257.83056,0.005284123,0.9400483,0.015413963,0.17007664
255.61387,0.60650803,0.21292122,2,3,0,-254.41829,0.0032855049,0.93997077,-0.011162684,0.14594286
257.60552,0.9808107,0.12391684,3,7,0,-254.7058,0.015662391,0.94257187,-0.054661025,0.17793583
257.78411,0.75018541,0.21409846,2,3,0,-257.01296,0.015940255,0.9869622,-0.04707003,0.17264417
258.02464,0.78857633,0.189658,3,7,0,-256.42664,0.003287652,0.98527639,-0.11239708,0.16620803
256.16214,0.85385759,0.18772337,2,7,0,-253.98621,-0.0066676593,0.93676094,-0.13659038,0.16716992
258.09531,0.1731113,0.22326385,3,7,0,-256.53926,-0.00092830846,0.95989149,-0.12337229,0.16564296
254.38398,0.98530481,0.039765602,5,31,0,-252.32871,0.0094538329,0.95313779,-0.0032136349,0.14251622
256.21647,0.89346365,0.068691804,3,7,0,-252.50935,0.0071796669,0.98417729,-0.010099038,0.14991541
254.1905,1,0.091438161,4,15,0,-252.17596,0.025210179,0.9495897,-0.098582944,0.1885489
257.54568,0.97615504,0.16179336,3,7,0,-253.53488,0.023989944,0.93372726,-0.030415023,0.16530129
257.54568,0.087497274,0.26596838,1,3,0,-255.94525,0.023989944,0.93372726,-0.030415023,0.16530129
258.32263,0.99993255,0.040364233,5,63,0,-256.69734,0.0017203249,0.94141468,-0.087914548,0.16944744
256.85877,0.97647804,0.070888318,4,15,0,-256.48647,0.001515655,0.99468742,-0.13021644,0.16206925
256.84627,1,0.11599706,3,7,0,-256.08441,0.0075354788,0.9450676,0.090019528,0.16971009
256.89153,0.43182824,0.20024898,3,7,0,-255.26209,0.0048605771,0.9737002,0.054572302,0.17482411
255.76237,0.97649309,0.078753941,3,7,0,-255.12782,0.0040593971,0.98404617,0.07333626,0.17499406
255.33852,0.82151692,0.12727548,2,3,0,-254.27277,0.006482185,0.8916138,0.039002837,0.17029752
258.03795,0.83049651,0.13754488,3,15,0,-254.12353,0.012114832,0.98439409,-0.031874061,0.17291566
257.65005,0.88091959,0.15186736,2,3,0,-256.85003,0.012065957,0.93009682,-0.022495844,0.17644523
255.16277,0.50183575,0.19001757,2,7,0,-254.95404,0.013059868,0.97185077,-0.0057895936,0.18987905
258.2836,0.99543674,0.092106308,3,7,0,-254.65788,0.01576392,0.93381084,0.0029809891,0.16852761
258.59039,0.9792891,0.15302699,3,7,0,-257.47237,0.0035484132,0.98056032,-0.036393024,0.16924369
257.54217,0.18990485,0.24255381,2,5,0,-255.90185,0.013471557,0.9185813,-0.030308804,0.16848581
258.69295,0.99515645,0.055680414,3,15,0,-256.63461,0.011473294,0.97615141,-0.054882815,0.17039259
258.22504,0.99811865,0.091752934,4,15,0,-257.69393,0.017922736,0.93760994,-0.01155156,0.16064436
258.52221,0.99260569,0.15120748,3,9,0,-257.99546,-0.0045896997,0.96664362,-0.065957842,0.16985633
258.52221,3.889431e-07,0.24422479,2,7,0,-254.5358,-0.0045896997,0.96664362,-0.065957842,0.16985633
258.48114,0.99567802,0.037174109,5,31,0,-256.91923,0.0037695657,0.9650585,0.021306488,0.16729657
256.2836,0.98454528,0.06064609,4,23,0,-255.94143,-0.0097868442,0.99098948,-0.12390704,0.16534718
255.03955,0.94328222,0.095758041,4,15,0,-254.43054,-0.010851504,0.92792604,-0.12196277,0.16100331
256.99125,0.97789361,0.13652685,4,15,0,-252.42335,0.015115882,0.91527593,0.047740626,0.16637814
250.47982,0.034777775,0.20987745,3,11,0,-250.07722,0.019651278,1.0307759,0.080626695,0.16453829
251.90388,0.99900082,0.03678814,4,31,0,-247.11089,-0.002306618,0.87168643,-0.022473658,0.16961209
258.10585,0.99197839,0.059500794,2,7,0,-250.26744,-0.0066592819,0.93919931,-0.0128335,0.16970345
258.80725,0.98098734,0.094136536,4,15,0,-257.42673,0.0032464426,0.95958263,-0.0023200843,0.16011567
258.35779,0.90650654,0.14445315,3,7,0,-257.289,0.01030505,0.96765943,0.0065370956,0.17253851
254.12118,0.43390114,0.18660724,2,7,0,-253.17351,-0.0018486322,1.0035756,0.07758965,0.16684669
257.06096,0.98362361,0.083903091,3,15,0,-254.20704,0.00067950883,0.91045971,-0.0079297358,0.16741986
255.44575,0.94672755,0.1285592,4,15,0,-253.78295,0.00053559029,0.95229033,0.097629945,0.15633125
258.49714,0.23883254,0.18069386,3,7,0,-252.56512,0.0030617492,0.93725122,-0.020106995,0.15860941
258.6928,1,0.053776226,5,31,0,-257.79242,0.012884693,0.97335985,-0.042604054,0.1596098
258.98128,0.96719294,0.084945656,4,15,0,-257.9196,0.011909479,0.9529558,-0.054688883,0.16036955
257.60544,0.63895374,0.12432797,3,7,0,-255.25674,0.011396483,0.92332037,-0.066052567,0.16715309
258.25235,0.94034095,0.08945525,3,15,0,-255.23299,0.0052565852,0.93764629,-0.08465526,0.16979371
258.77718,1,0.1230379,3,15,0,-257.86897,0.016434312,0.94754099,-0.017214564,0.16683891
258.77718,0.0048926454,0.19141898,1,3,0,-255.56367,0.016434312,0.94754099,-0.017214564,0.16683891
257.07362,0.97991121,0.036141563,4,31,0,-255.70487,0.016518656,0.91461974,0.020177687,0.16330883
258.64574,0.99941038,0.053992743,4,31,0,-255.95445,0.010601036,0.94000469,0.013831224,0.16362945
257.50309,0.98033563,0.083648251,4,15,0,-255.28318,-0.0069548423,0.96590186,-0.098617035,0.15725573
258.19486,0.94576695,0.12395935,4,15,0,-256.23243,-0.0057162879,0.94732608,-0.0015617935,0.16013584
258.67918,0.74645322,0.1702927,2,7,0,-257.15968,0.0022545193,0.98123485,-0.048133451,0.16490289
257.006,0.96150484,0.15467923,3,7,0,-256.06034,0.002028807,0.97805779,-0.15619363,0.17090476
255.106,0.050301801,0.21845461,2,7,0,-252.01644,0.014170064,0.94304166,-0.16901243,0.17646419
255.89764,0.96320522,0.048011652,4,15,0,-252.14133,0.016625439,0.94275709,-0.13018613,0.17955577
257.8578,0.95450016,0.068197125,2,7,0,-254.55902,0.013373618,0.94575556,-0.097431878,0.1735771
255.97025,0.9416016,0.094840013,4,15,0,-252.38353,0.011057086,0.96461561,0.02194667,0.14830057
254.81809,0.96551542,0.12809006,2,3,0,-254.26309,0.010945692,0.94048353,0.01476806,0.14470134
252.40722,0.93047678,0.180912,2,3,0,-252.09557,0.012662494,0.95169844,0.0083722822,0.13936154
256.77284,0.20749859,0.23751113,2,5,0,-249.51717,0.004035265,0.92729214,0.036283111,0.15395521
257.58193,0.84342666,0.074415682,4,15,0,-253.21221,0.010861453,0.95414046,-0.018600607,0.18067031
256.04562,0.92742011,0.082436899,3,7,0,-255.49103,0.012154177,0.98171116,0.032729847,0.18165332
258.31708,0.99549827,0.10754596,4,15,0,-254.39035,0.0017526088,0.93693744,-0.017547344,0.15763517
257.45229,0.70937854,0.15981074,3,7,0,-256.32642,0.0095327071,0.95751757,-0.067186913,0.15053637
258.44086,0.96424624,0.13577044,3,7,0,-255.33352,0.0050789973,0.96910551,-0.11692383,0.16315065
258.61507,0.95636848,0.18900906,3,7,0,-257.91698,-0.0026348782,0.95167087,-0.0024811676,0.16896694
258.61507,2.3155389e-06,0.25836972,2,3,0,-252.06059,-0.0026348782,0.95167087,-0.0024811676,0.16896694
257.59237,0.99651784,0.056440354,4,15,0,-257.32368,-0.0021190368,0.94733528,0.055757469,0.16352543
257.3074,0.96133582,0.083497408,4,15,0,-255.79067,-0.00090510239,0.92868572,0.060363334,0.16625839
257.02936,0.78664273,0.11513828,4,15,0,-254.30492,0.0054189832,0.92910198,-0.11163436,0.16280955
258.18991,1,0.11381318,4,15,0,-255.15047,0.0023457641,0.94936178,-0.11449426,0.16776324
258.91601,1,0.16805527,3,7,0,-257.84322,0.0072908395,0.96929592,-0.045840245,0.17106668
258.04357,0.42372434,0.24729653,1,3,0,-257.00688,0.0010188773,0.94616241,0.013765085,0.17499286
256.85882,0.71544486,0.12384714,2,3,0,-256.2305,3.6240991e-05,0.98940042,0.021063229,0.17352622
255.63085,0.86291259,0.10722838,3,11,0,-251.64128,0.0080962395,0.94017093,-0.082401569,0.18753971
258.56012,0.99016886,0.12207819,4,15,0,-253.54245,-0.00098039631,0.97780552,-0.058103164,0.16131303
259.09742,0.95787355,0.17547334,2,7,0,-256.44095,0.0041785745,0.94971067,-0.033857779,0.16885402
259.03954,0.3527379,0.23699393,1,3,0,-258.57368,0.0069781706,0.94330344,-0.047589115,0.1665929
258.02904,0.74840743,0.10577134,3,15,0,-253.73181,0.0082931326,0.98393644,0.0072241389,0.16666368
257.32866,0.9739816,0.097563101,3,15,0,-255.34887,0.0073609515,0.93846116,-0.03271667,0.18099239
254.3217,0.69510381,0.13547577,2,3,0,-253.72797,0.011328185,1.0049522,0.0039336437,0.1857501
256.61225,0.98471746,0.11345827,4,15,0,-252.56835,0.021761283,0.97361028,-0.011847313,0.15275224
258.37911,0.7871924,0.16008017,3,7,0,-255.32113,0.0070546373,0.92989069,-0.005902156,0.1697633
258.35193,0.99527891,0.1581802,2,7,0,-257.06212,0.006278454,0.9846063,-0.077715185,0.16053866
258.02106,0.23197527,0.226484,3,7,0,-257.48035,0.0037161819,0.99194729,-0.080908786,0.16518806
258.24991,0.98945377,0.083414181,4,15,0,-256.75595,0.011946247,0.92873381,0.0093817887,0.16371471
257.2648,0.99037273,0.11816345,4,15,0,-256.53595,0.00017456194,0.97415862,0.0072473047,0.17841801
257.2201,0.89303744,0.16720257,3,7,0,-255.34913,0.011219866,0.98632598,0.011816165,0.15775105
256.46698,0.063231466,0.19891032,3,7,0,-252.47541,0.0064907982,1.0043734,0.0056285958,0.16781018
255.37225,0.99010989,0.055402972,3,15,0,-254.06618,0.00504307,1.0121491,0.01873617,0.16775705
257.53458,1,0.078265056,3,7,0,-254.91403,0.0043079518,0.9201623,-0.019213521,0.17341138
254.00129,0.96314028,0.11217863,3,7,0,-253.56166,0.00056287024,0.93429827,-0.17552915,0.15807303
254.0823,0.37837781,0.15045342,3,7,0,-251.93683,0.0019544237,0.94284908,-0.17308301,0.15355025
254.97978,1,0.073551439,4,15,0,-252.58452,0.00011694499,0.93514275,0.061781667,0.18678203
259.2763,0.9945624,0.10501481,3,11,0,-254.21375,0.0067693157,0.96385308,-0.04362266,0.16557938
255.12793,0.92845022,0.14815947,3,7,0,-254.8648,-0.0082776464,0.96125686,-0.029020176,0.14643795
253.81287,0.59783039,0.18629618,3,7,0,-251.43186,-0.0074821741,0.94770912,-0.009093456,0.19388228
253.66315,0.80520694,0.13342589,4,15,0,-252.00991,0.010194491,0.92530406,-0.066007541,0.14456896
255.11943,0.99940235,0.13602342,2,3,0,-254.05891,0.01023548,0.94838048,-0.053126323,0.14397718
256.02793,0.13678073,0.19233017,3,7,0,-252.81935,0.0043439271,0.94614601,-0.099595757,0.1485521
255.01971,0.87050144,0.063717398,3,7,0,-252.82793,0.0042202401,0.9988312,-0.085849745,0.14935069
256.80975,1,0.072622751,2,3,0,-254.74998,0.0059012931,0.97434283,-0.076803938,0.14921687
256.22399,1,0.10262914,4,15,0,-255.55667,0.020277168,0.94477695,0.011002055,0.18365724
256.2883,0.91713187,0.1446834,3,7,0,-254.34355,-0.0056621936,0.98039762,-0.062591754,0.1507699
257.68164,0.7269437,0.17738718,3,7,0,-255.38528,-0.0015614045,0.95771057,0.045795834,0.17089453
258.37584,0.44816387,0.15865916,4,15,0,-254.33705,-0.001397624,0.96445546,-0.0081873861,0.15806801
255.79626,0.73008289,0.08977109,4,23,0,-253.00383,0.022582341,0.91228647,-0.044337501,0.17333814
256.88613,0.99621394,0.08094756,4,15,0,-255.01824,0.0064108659,0.91660671,-0.074952874,0.16382222
255.84094,0.9891437,0.1128329,3,7,0,-255.52991,0.0032545134,0.90836147,-0.046583647,0.17786567
258.43072,0.93362539,0.15513074,2,3,0,-256.19359,0.0081100152,0.94118137,-0.045966205,0.17406302
257.97056,0.68724333,0.19448871,3,7,0,-257.06131,-0.0035128328,0.9270438,-0.022590941,0.16466036
258.01697,0.99917289,0.16341366,3,7,0,-257.5494,-0.00059691071,0.94295165,-0.10146356,0.16953481
258.01697,0.23693822,0.22733442,1,3,0,-253.67124,-0.00059691071,0.94295165,-0.10146356,0.16953481
256.23769,0.99206473,0.092658448,3,15,0,-255.71708,0.0040425849,0.98807959,-0.10823059,0.18251698
259.16061,1,0.12739726,3,7,0,-255.70928,0.0088238562,0.96801125,-0.034462246,0.16376524
257.76852,0.96094463,0.17703028,3,7,0,-257.48694,-0.0044416238,0.96742067,-0.027609825,0.15481613
257.12723,0.35227588,0.2306795,3,7,0,-255.87999,-0.01221166,0.95432239,0.0051383532,0.15834182
258.26838,0.98858198,0.11418296,3,7,0,-256.23121,-0.0010982768,0.97382829,-0.1028122,0.16097957
258.78909,0.98920514,0.15538569,3,7,0,-256.87626,0.00015286074,0.95697072,-0.053032898,0.15829061
257.29665,0.033666957,0.21125422,3,15,0,-251.657,0.015434173,0.93393027,-0.10078538,0.16258683
258.39137,0.99987023,0.063781466,4,15,0,-256.70115,-6.127736e-05,0.93281747,-0.00077521724,0.16304875
257.90728,0.95587411,0.088245962,4,15,0,-257.22942,0.0056151091,0.92853714,-0.065124,0.16024947
257.62424,0.9945638,0.11375075,3,7,0,-256.09031,-9.8734448e-05,0.95597629,-0.065900041,0.17986339
257.93462,0.95540473,0.15549606,3,7,0,-256.73616,0.0075381314,0.946016,-0.070226982,0.17759758
254.35515,0.91100588,0.19963275,3,7,0,-253.14877,-0.00094983068,0.93403209,0.037497474,0.1908491
255.78793,0.99242659,0.23889906,2,3,0,-253.97918,-0.0043760498,0.95044328,-0.0090891732,0.1871744
255.78793,0.0049535832,0.32384592,1,3,1,-252.44776,-0.0043760498,0.95044328,-0.0090891732,0.1871744
255.79511,0.93556925,0.095777444,4,15,0,-253.21424,-0.013950472,0.95983374,-0.062313811,0.18286523
255.385,0.86417927,0.11908161,4,15,0,-254.51411,-0.011804081,0.92760068,-0.05288064,0.18225544
254.61996,1,0.13255504,2,3,0,-253.99895,-0.015976142,0.98817332,-0.07259092,0.18330691
257.9287,0.72068271,0.18142953,2,7,0,-252.95937,-0.0087067152,0.97234287,-0.032333581,0.16108847
258.13133,0.66206867,0.16202606,3,7,0,-256.35922,0.01409,0.98154868,-0.0044606383,0.16862845
258.59653,1,0.1324647,3,7,0,-258.09218,0.01242265,0.93468986,-0.038883766,0.16385164
258.81268,1,0.18080516,3,11,0,-258.41903,0.0040721514,0.97854112,-0.037923676,0.16407072
258.11802,0.65413185,0.24634525,2,3,0,-255.77432,-0.008038793,0.95870809,-0.056736745,0.17187231
258.70987,0.78603154,0.19910097,1,3,0,-256.64516,-0.0029257158,0.94283693,-0.036461872,0.16478415
258.70987,0.00013284883,0.19636897,1,1,0,-255.98427,-0.0029257158,0.94283693,-0.036461872,0.16478415
257.33976,0.99391253,0.059752632,4,31,0,-256.45685,0.015141777,0.94285653,-0.035719314,0.1803094
256.46421,0.9753047,0.080639341,4,15,0,-254.32803,0.02643789,0.96345277,-0.11942612,0.16829511
252.16564,0.97594255,0.10567681,4,15,0,-250.31987,-0.032547484,0.95315109,0.05407843,0.1616718
252.70464,0.96338859,0.13840999,2,3,0,-251.48902,-0.032444981,0.93714163,0.01345766,0.16246106
257.80032,0.34733795,0.17767887,3,7,0,-248.48447,0.0052444589,0.95226769,0.0073334621,0.15328504
258.80452,0.98013411,0.091751578,3,7,0,-257.39078,0.0050426233,0.94742442,-0.074331341,0.16046819
257.6221,0.75196162,0.120688,3,9,0,-256.80782,-0.0035253671,0.98870678,-0.016343463,0.16852419
258.27584,0.98281687,0.11339443,2,7,0,-256.07578,-0.0015103521,0.94740358,-0.099479073,0.16710112
258.17457,0.69761273,0.14943227,3,7,0,-256.82964,-0.0044295473,0.94161286,-0.033894506,0.17278888
257.5442,0.84122999,0.12965372,4,15,0,-255.36183,0.016030012,0.94449213,0.0296965,0.17611419
256.06899,0.85118083,0.13876463,3,7,0,-255.6645,0.014701263,0.91214481,0.051219908,0.17723206
257.32074,1,0.15062105,2,3,0,-256.33028,0.013158775,0.94072282,0.046446524,0.17622472
256.64267,0.77865604,0.20273548,2,3,0,-256.316,0.012202398,0.92679725,0.033439452,0.18003068
258.7624,1,0.19787629,2,3,0,-256.80146,0.012728379,0.96159756,0.0039888798,0.16794454
258.7624,1.5126747e-06,0.26573266,2,3,0,-254.61366,0.012728379,0.96159756,0.0039888798,0.16794454
258.48388,0.95895638,0.084633014,3,15,0,-255.70884,0.010213098,0.97112769,-0.10846472,0.16829233
259.05738,0.77702343,0.10722781,3,11,0,-256.38556,0.0096028506,0.94554923,-0.017009323,0.16304783
258.63058,0.98976436,0.10460261,4,15,0,-258.22852,0.0034689763,0.95252429,-0.022910618,0.15639257
258.5598,0.90436786,0.1382361,4,15,0,-257.03819,0.0093219206,0.94961724,0.026100385,0.16232884
258.59976,0.99957702,0.16155059,3,7,0,-258.27065,0.0034757016,0.96167627,-0.11060614,0.16615011
257.88838,0.61108853,0.21594089,3,7,0,-256.97619,0.0081098029,0.92789037,-0.012885518,0.17441332
257.2173,0.63410886,0.1662861,3,7,0,-250.50904,-0.013192961,0.93537253,-0.0052576795,0.1680047
258.0486,0.9447771,0.13245073,3,11,0,-256.61372,0.016028234,0.98473725,-0.077823239,0.16242457
257.88602,0.61438205,0.16360871,3,7,0,-256.28903,0.018370199,0.93805209,-0.032296129,0.17401814
256.52464,0.99054555,0.12689835,3,7,0,-255.98633,0.028744843,0.97971393,-0.08146334,0.16948002
253.58585,0.83278475,0.16697526,2,3,0,-252.51968,0.032864607,0.98924689,-0.10221935,0.18271424
256.89145,0.97009368,0.17597328,3,7,0,-252.56541,0.027061022,0.9319982,-0.041090505,0.16487663
257.36161,0.69248759,0.22454966,2,3,0,-256.91824,0.027438406,0.95582568,-0.023160605,0.16032411
258.76191,0.45945144,0.19448151,3,7,0,-256.24363,0.0047136156,0.94126034,0.0087555716,0.16656291
257.5462,0.93934717,0.12196448,3,15,0,-256.30601,0.017656798,0.95412043,0.056829068,0.16822882
254.41514,0.97293283,0.14900626,4,15,0,-252.91744,-0.020884797,0.9745749,-0.13678585,0.1677019
256.67692,0.77260996,0.19050532,3,7,0,-250.39067,0.0052445976,0.95255841,-0.16393518,0.16991967
258.03645,0.94624832,0.18457667,3,7,0,-256.71595,0.0062489486,0.96909593,-0.13478945,0.16606934
258.03645,0.0049772256,0.22709393,1,1,0,-257.10261,0.0062489486,0.96909593,-0.13478945,0.16606934
258.50262,0.9951174,0.07673242,4,15,0,-257.00215,-0.0045244455,0.95525221,-0.061995706,0.17091307
256.64605,0.98030462,0.10104481,4,15,0,-256.3702,-0.014387286,0.9393082,0.017964904,0.17361227
257.34418,0.96085351,0.13022669,3,7,0,-255.79682,-0.012416477,0.97790831,-0.034782298,0.16858201
257.22042,0.51796809,0.16325235,3,15,0,-253.53932,0.026732652,0.93745503,-0.019793141,0.1708437
258.67148,0.99141166,0.11197541,3,7,0,-257.04694,0.016896277,0.95853394,-0.00092223696,0.16650616
258.6533,0.99958729,0.14620596,4,15,0,-258.39396,0.018227854,0.95754889,-0.023867831,0.16147125
256.99941,0.91365405,0.19278582,3,7,0,-255.89317,0.026900756,0.96108207,-0.066696267,0.17462137
257.10017,0.37764226,0.22607503,3,7,0,-255.6797,-0.010693367,0.93244263,-0.02615463,0.15906497
257.10017,0.0061540847,2.0591941,1,1,0,-256.20992,-0.010693367,0.93244263,-0.02615463,0.15906497
257.10017,1.6457543e-71,4.8624556,1,3,1,-256.24172,-0.010693367,0.93244263,-0.02615463,0.15906497
258.47115,0.93279933,0.48102739,3,7,0,-254.31841,0.010087972,0.97618941,-0.10439136,0.16324877
256.23215,0.88552684,0.41964691,3,7,0,-254.28619,0.00077027127,0.90831711,-0.0062575037,0.15759539
258.46316,1,0.40447853,2,3,0,-256.02583,-0.0016748278,0.93397271,-0.017358569,0.16528004
257.68843,0.89779187,0.61889296,3,7,0,-256.29614,0.020553706,0.980104,-0.056920633,0.17281391
257.35635,0.96184468,0.75960675,3,7,0,-255.63553,0.0080478249,0.92710723,0.042389774,0.15791297
257.35635,0.16743457,1.1901475,2,3,0,-252.77666,0.0080478249,0.92710723,0.042389774,0.15791297
256.0623,0.99623756,0.15859449,4,15,0,-255.57549,0.0057202472,0.93178294,0.086563081,0.15644949
257.09689,0.9938377,0.2878717,3,7,0,-255.17558,0.0043934489,0.9335301,0.066840637,0.1591805
257.43916,0.98984285,0.52824324,3,7,0,-255.82557,0.01700171,0.93852262,-0.067736845,0.17645735
258.01268,0.80816615,0.96619643,2,3,0,-255.7451,0.010824469,0.94406175,0.051865792,0.16490354
