# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = arma11_model
# start_datetime = 2026-09-02 16:44:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 10
#     num_warmup = 1000 (Default)
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = cmdstan/arma11.data.json
# init = cmdstan/out/78103c1.init.json
# random
#   seed = 1
# output
#   file = cmdstan/out/trace-78103c1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,phi,theta,sigma
-7.1649598e+66,1,1.8314298e-35,1,1,0,1.219707e+67,-0.9500274,-0.46329921,1.4742993,0.65668417
-3.8188888e+66,1,2.4999491e-35,1,1,0,6.4685263e+66,-0.9500273,-0.46330026,1.4719687,0.65668444
-2.0482782e+66,1,3.4018408e-35,1,1,0,3.4525571e+66,-0.9500272,-0.46330131,1.4696649,0.6566847
-1.1053489e+66,1,4.6150253e-35,2,3,0,1.8543407e+66,-0.95002709,-0.46330234,1.4673874,0.65668496
-6.000684e+65,1,6.2423115e-35,1,1,0,1.0020322e+66,-0.95002699,-0.46330336,1.4651352,0.65668522
-3.276636e+65,1,8.4190035e-35,1,1,0,5.4469112e+65,-0.9500269,-0.46330437,1.4629079,0.65668547
-1.7993649e+65,1,1.1322733e-34,1,1,0,2.9780429e+65,-0.9500268,-0.46330537,1.4607048,0.65668572
-9.9360501e+64,1,1.5186137e-34,3,7,0,1.6374259e+65,-0.9500267,-0.46330636,1.4585252,0.65668597
-5.5163762e+64,1,2.0313183e-34,1,1,0,9.0527963e+64,-0.95002661,-0.46330733,1.4563686,0.65668622
-3.0788162e+64,1,2.7100122e-34,1,1,0,5.031955e+64,-0.95002652,-0.4633083,1.4542345,0.65668646
-1.7272281e+64,1,3.6062355e-34,1,1,0,2.8116956e+64,-0.95002642,-0.46330926,1.4521222,0.6566867
-9.7386736e+63,1,4.7868794e-34,2,3,0,1.5791524e+64,-0.95002633,-0.46331021,1.4500313,0.65668693
-5.5180306e+63,1,6.3385735e-34,2,3,0,8.9135871e+63,-0.95002624,-0.46331115,1.4479612,0.65668717
-3.1416248e+63,1,8.373276e-34,2,3,0,5.0559651e+63,-0.95002615,-0.46331208,1.4459116,0.6566874
-1.7970653e+63,1,1.1035384e-33,2,3,0,2.8815809e+63,-0.95002607,-0.463313,1.4438818,0.65668763
-1.0326846e+63,1,1.4510761e-33,5,31,0,1.6500097e+63,-0.95002598,-0.46331391,1.4418715,0.65668785
-5.9610455e+62,1,1.9038177e-33,1,1,0,9.4913159e+62,-0.9500259,-0.46331481,1.4398802,0.65668808
-3.4560975e+62,1,2.4923787e-33,2,3,0,5.4841266e+62,-0.95002581,-0.46331571,1.4379075,0.6566883
-2.0124159e+62,1,3.2559408e-33,1,1,0,3.1826428e+62,-0.95002573,-0.4633166,1.4359531,0.65668852
-1.1767342e+62,1,4.2445574e-33,1,1,0,1.8549294e+62,-0.95002565,-0.46331748,1.4340164,0.65668873
-6.909234e+61,1,5.5220556e-33,2,3,0,1.0856427e+62,-0.95002557,-0.46331835,1.4320972,0.65668895
-4.0731977e+61,1,7.1696835e-33,1,1,0,6.3801177e+61,-0.95002549,-0.46331921,1.430195,0.65668916
-2.4107907e+61,1,9.2906871e-33,1,1,0,3.7645772e+61,-0.95002541,-0.46332007,1.4283095,0.65668937
-1.4324103e+61,1,1.2016045e-32,2,3,0,2.2300473e+61,-0.95002533,-0.46332092,1.4264404,0.65668958
-8.5433028e+60,1,1.5511645e-32,1,1,0,1.3261358e+61,-0.95002525,-0.46332176,1.4245873,0.65668978
-5.1144886e+60,1,1.9987243e-32,1,1,0,7.9159814e+60,-0.95002517,-0.46332259,1.4227499,0.65668999
-3.0730189e+60,1,2.570765e-32,2,3,0,4.7427713e+60,-0.9500251,-0.46332342,1.4209279,0.65669019
-1.8530382e+60,1,3.3006652e-32,1,1,0,2.8519312e+60,-0.95002502,-0.46332424,1.4191209,0.65669039
-1.1213213e+60,1,4.2304344e-32,1,1,0,1.7210562e+60,-0.95002495,-0.46332505,1.4173288,0.65669059
-6.808847e+59,1,5.4128641e-32,1,1,0,1.0422474e+60,-0.95002488,-0.46332586,1.4155512,0.65669078
-4.1484616e+59,1,6.9141988e-32,1,1,0,6.3334143e+59,-0.9500248,-0.46332666,1.4137878,0.65669098
-2.5359664e+59,1,8.8174425e-32,1,1,0,3.8616113e+59,-0.95002473,-0.46332746,1.4120384,0.65669117
-5.2216621e+58,1,1.1226453e-31,3,7,0,2.3585633e+59,-0.9500245,-0.46333001,1.4064354,0.65669179
-2.8473505e+58,1,1.4270997e-31,2,3,0,5.098908e+58,-0.95002442,-0.46333098,1.4042911,0.65669202
-2.4645335e+58,1,1.8112995e-31,1,1,0,2.8222911e+58,-0.9500244,-0.46333121,1.403781,0.65669208
-1.1864973e+58,1,2.2954215e-31,5,31,0,2.3902749e+58,-0.95002429,-0.46333239,1.4012015,0.65669236
-1.0157384e+58,1,2.9045743e-31,1,1,0,1.1745541e+58,-0.95002427,-0.46333264,1.4006538,0.65669242
-8.2124506e+57,1,3.6699638e-31,1,1,0,9.9781581e+57,-0.95002424,-0.46333298,1.3999049,0.6566925
-6.2450211e+57,1,4.6303236e-31,1,1,0,7.9880253e+57,-0.9500242,-0.46333342,1.3989406,0.65669261
-1.9990833e+57,1,5.8336708e-31,7,127,0,5.930373e+57,-0.95002404,-0.46333524,1.3949366,0.65669304
-1.6888391e+57,1,7.3394577e-31,1,1,0,1.9757371e+57,-0.95002402,-0.46333551,1.3943447,0.65669311
-1.3484298e+57,1,9.221205e-31,1,1,0,1.6558898e+57,-0.95002399,-0.46333587,1.3935551,0.65669319
-4.9879672e+56,1,1.1569722e-30,2,3,0,1.2897523e+57,-0.95002385,-0.46333745,1.390072,0.65669357
-1.4464485e+56,1,1.4497043e-30,9,511,0,4.8666436e+56,-0.95002368,-0.46333942,1.3857483,0.65669404
-5.1598626e+55,1,1.8141221e-30,3,7,0,1.4300381e+56,-0.95002354,-0.46334106,1.3821581,0.65669443
-5.1598626e+55,0,1.8137749e-29,0,1,1,5.1598626e+55,-0.95002354,-0.46334106,1.3821581,0.65669443
-5.1598626e+55,0,4.2352819e-29,0,1,1,5.1598626e+55,-0.95002354,-0.46334106,1.3821581,0.65669443
-4.049497e+55,1,4.17596e-30,1,1,0,5.0454612e+55,-0.95002353,-0.46334118,1.3813154,0.65669445
-3.2938905e+55,1,4.3492763e-30,1,1,0,3.9815743e+55,-0.95002352,-0.46334128,1.3805976,0.65669448
-1.1308897e+55,1,5.8826598e-30,2,3,0,3.1387541e+55,-0.95002347,-0.4633418,1.3768878,0.6566946
-8.7224628e+54,1,9.1995675e-30,1,1,0,1.1026534e+55,-0.95002346,-0.46334193,1.3759881,0.65669463
-4.8771408e+54,1,1.5659703e-29,1,1,0,7.959768e+54,-0.95002344,-0.46334221,1.3739762,0.6566947
-1.7162073e+54,1,2.8022038e-29,3,7,0,4.0437351e+54,-0.9500234,-0.46334272,1.3703687,0.65669482
-4.9027155e+53,1,5.159897e-29,1,1,0,1.3786885e+54,-0.95002335,-0.46334333,1.3660535,0.65669496
-1.3930734e+53,1,9.6447758e-29,4,15,0,3.9358212e+53,-0.95002329,-0.46334394,1.3617332,0.6566951
-3.903113e+52,1,1.8137749e-28,1,1,0,1.1163663e+53,-0.95002324,-0.46334455,1.3573783,0.65669525
-1.097167e+52,1,3.4114871e-28,1,1,0,3.1291109e+52,-0.95002319,-0.46334517,1.3530481,0.65669539
-3.1112993e+51,1,6.3922324e-28,3,7,0,8.8056461e+51,-0.95002314,-0.46334577,1.3487613,0.65669553
-8.9467141e+50,1,1.1900346e-27,1,1,0,2.5015379e+51,-0.9500231,-0.46334637,1.3445349,0.65669567
-2.6165614e+50,1,2.1973749e-27,1,1,0,7.2093753e+50,-0.95002305,-0.46334696,1.3403785,0.6566958
-7.7985214e+49,1,4.0197183e-27,3,7,0,2.1138876e+50,-0.950023,-0.46334754,1.3362984,0.65669594
-2.3714934e+49,1,7.2800145e-27,6,63,0,6.3181294e+49,-0.95002296,-0.4633481,1.3322978,0.65669606
-7.362741e+48,1,1.3048046e-26,3,7,0,1.927098e+49,-0.95002292,-0.46334866,1.3283783,0.65669619
-2.3344027e+48,1,2.3139876e-26,2,3,0,6.0018493e+48,-0.95002287,-0.4633492,1.3245401,0.65669631
-7.5582735e+47,1,4.0604225e-26,3,7,0,1.9090854e+48,-0.95002283,-0.46334974,1.3207826,0.65669643
-2.4985504e+47,1,7.0504257e-26,1,1,0,6.2015791e+47,-0.95002279,-0.46335026,1.3171043,0.65669655
-8.4298931e+46,1,1.2116172e-25,1,1,0,2.0568965e+47,-0.95002275,-0.46335077,1.3135035,0.65669667
-2.9015781e+46,1,2.06118e-25,4,15,0,6.9629967e+46,-0.95002272,-0.46335127,1.3099784,0.65669678
-1.0183755e+46,1,3.4719723e-25,1,1,0,2.404671e+46,-0.95002268,-0.46335176,1.3065265,0.65669689
-3.6425848e+45,1,5.7924906e-25,1,1,0,8.4677481e+45,-0.95002264,-0.46335224,1.3031457,0.65669699
-1.3270782e+45,1,9.5743107e-25,2,3,0,3.0387468e+45,-0.95002261,-0.46335272,1.2998337,0.6566971
-4.9217694e+44,1,1.5683019e-24,5,31,0,1.1106788e+45,-0.95002258,-0.46335318,1.296588,0.6566972
-1.8571048e+44,1,2.5465905e-24,1,1,0,4.1323722e+44,-0.95002254,-0.46335363,1.2934065,0.6566973
-7.1251962e+43,1,4.1003603e-24,1,1,0,1.5641463e+44,-0.95002251,-0.46335408,1.2902868,0.6566974
-2.7781888e+43,1,6.5485077e-24,1,1,0,6.0197055e+43,-0.95002248,-0.46335451,1.2872267,0.65669749
-1.1002623e+43,1,1.0376265e-23,4,15,0,2.3542407e+43,-0.95002245,-0.46335494,1.2842241,0.65669759
-4.4235608e+42,1,1.6316826e-23,1,1,0,9.351219e+42,-0.95002242,-0.46335536,1.281277,0.65669768
-1.8045471e+42,1,2.547064e-23,4,15,0,3.7704954e+42,-0.95002239,-0.46335578,1.2783833,0.65669777
-7.4657193e+41,1,3.947873e-23,1,1,0,1.542482e+42,-0.95002236,-0.46335618,1.2755412,0.65669786
-3.1309565e+41,1,6.0773069e-23,3,7,0,6.399115e+41,-0.95002233,-0.46335658,1.2727488,0.65669794
-1.3304145e+41,1,9.2936256e-23,5,31,0,2.6908689e+41,-0.95002231,-0.46335698,1.2700044,0.65669803
-5.7254797e+40,1,1.4121553e-22,2,3,0,1.1464121e+41,-0.95002228,-0.46335736,1.2673063,0.65669811
-2.4944224e+40,1,2.1325351e-22,4,15,0,4.9462409e+40,-0.95002226,-0.46335774,1.2646529,0.65669819
-1.0997323e+40,1,3.2012212e-22,1,1,0,2.1603029e+40,-0.95002223,-0.46335812,1.2620427,0.65669827
-4.904513e+39,1,4.7777828e-22,4,15,0,9.5473986e+39,-0.95002221,-0.46335849,1.2594742,0.65669835
-2.2117535e+39,1,7.0910432e-22,1,1,0,4.2679567e+39,-0.95002218,-0.46335885,1.256946,0.65669843
-1.0082223e+39,1,1.0467552e-21,1,1,0,1.9291238e+39,-0.95002216,-0.46335921,1.2544568,0.6566985
-4.6441687e+38,1,1.5371147e-21,4,15,0,8.8135889e+38,-0.95002213,-0.46335956,1.2520053,0.65669858
-2.1609828e+38,1,2.2457696e-21,1,1,0,4.0686657e+38,-0.95002211,-0.46335991,1.2495903,0.65669865
-1.0154342e+38,1,3.2650547e-21,1,1,0,1.8972212e+38,-0.95002209,-0.46336025,1.2472107,0.65669872
-4.8170443e+37,1,4.7244105e-21,2,3,0,8.9334018e+37,-0.95002207,-0.46336059,1.2448652,0.65669879
-2.3062929e+37,1,6.8045513e-21,1,1,0,4.2463964e+37,-0.95002205,-0.46336092,1.2425529,0.65669886
-1.1141279e+37,1,9.7567722e-21,2,3,0,2.0370715e+37,-0.95002202,-0.46336125,1.2402728,0.65669893
-5.4291158e+36,1,1.3929169e-20,1,1,0,9.859537e+36,-0.950022,-0.46336157,1.2380238,0.656699
-2.6680135e+36,1,1.9802123e-20,1,1,0,4.8134741e+36,-0.95002198,-0.46336189,1.2358051,0.65669907
-1.3219275e+36,1,2.8036169e-20,1,1,0,2.3697617e+36,-0.95002196,-0.46336221,1.2336157,0.65669913
-6.6021908e+35,1,3.9536351e-20,1,1,0,1.1762269e+36,-0.95002194,-0.46336252,1.2314547,0.6566992
-3.3230235e+35,1,5.5538493e-20,1,1,0,5.884623e+35,-0.95002193,-0.46336283,1.2293215,0.65669926
-1.6852007e+35,1,7.7724473e-20,3,7,0,2.9668256e+35,-0.95002191,-0.46336314,1.2272151,0.65669932
-8.6090324e+34,1,1.0837582e-19,3,7,0,1.5070226e+35,-0.95002189,-0.46336344,1.2251349,0.65669939
-4.4295197e+34,1,1.5057776e-19,3,7,0,7.7110608e+34,-0.95002187,-0.46336374,1.2230801,0.65669945
-2.2949694e+34,1,2.0848959e-19,1,1,0,3.9736601e+34,-0.95002185,-0.46336403,1.22105,0.65669951
-1.1971173e+34,1,2.8770184e-19,2,3,0,2.0619042e+34,-0.95002183,-0.46336432,1.219044,0.65669957
-6.2857999e+33,1,3.9570697e-19,2,3,0,1.0771334e+34,-0.95002182,-0.46336461,1.2170614,0.65669962
-3.3218183e+33,1,5.4251805e-19,2,3,0,5.6639424e+33,-0.9500218,-0.46336489,1.2151015,0.65669968
-1.7664965e+33,1,7.4147986e-19,1,1,0,2.9973977e+33,-0.95002178,-0.46336517,1.2131639,0.65669974
-9.45157e+32,1,1.0103297e-18,2,3,0,1.596161e+33,-0.95002177,-0.46336545,1.2112479,0.6566998
-5.0872679e+32,1,1.3725814e-18,5,31,0,8.5516325e+32,-0.95002175,-0.46336573,1.2093531,0.65669985
-2.7541796e+32,1,1.859327e-18,9,511,0,4.6088965e+32,-0.95002173,-0.463366,1.2074787,0.65669991
-1.4995698e+32,1,2.5115766e-18,3,7,0,2.4983799e+32,-0.95002172,-0.46336627,1.2056245,0.65669996
-8.2101262e+31,1,3.3832904e-18,1,1,0,1.3619895e+32,-0.9500217,-0.46336654,1.2037898,0.65670001
-4.5194508e+31,1,4.5452992e-18,4,15,0,7.4659516e+31,-0.95002169,-0.4633668,1.2019742,0.65670007
-2.5010369e+31,1,6.0903636e-18,1,1,0,4.1146893e+31,-0.95002167,-0.46336707,1.2001773,0.65670012
-1.3912365e+31,1,8.1396873e-18,2,3,0,2.2796896e+31,-0.95002166,-0.46336733,1.1983986,0.65670017
-7.7781764e+30,1,1.0851288e-17,2,3,0,1.2695486e+31,-0.95002164,-0.46336758,1.1966377,0.65670022
-4.370206e+30,1,1.4430732e-17,2,3,0,7.1057158e+30,-0.95002163,-0.46336784,1.1948941,0.65670027
-2.4673242e+30,1,1.9144877e-17,1,1,0,3.9967118e+30,-0.95002161,-0.46336809,1.1931675,0.65670032
-1.3996041e+30,1,2.5339426e-17,3,7,0,2.258851e+30,-0.9500216,-0.46336834,1.1914576,0.65670037
-7.9761781e+29,1,3.3461314e-17,1,1,0,1.2826758e+30,-0.95002159,-0.46336859,1.1897638,0.65670042
-4.5661748e+29,1,4.4087207e-17,2,3,0,7.3172353e+29,-0.95002157,-0.46336884,1.188086,0.65670047
-2.6256514e+29,1,5.7959712e-17,3,7,0,4.1931044e+29,-0.95002156,-0.46336908,1.1864237,0.65670052
-1.5163817e+29,1,7.6033303e-17,1,1,0,2.4134701e+29,-0.95002155,-0.46336932,1.1847766,0.65670057
-8.7948464e+28,1,9.9532488e-17,2,3,0,1.3951668e+29,-0.95002153,-0.46336956,1.1831444,0.65670061
-5.122227e+28,1,1.3002533e-16,1,1,0,8.0993448e+28,-0.95002152,-0.4633698,1.1815267,0.65670066
-2.9954628e+28,1,1.6951624e-16,4,15,0,4.7214568e+28,-0.95002151,-0.46337003,1.1799233,0.65670071
-1.7587674e+28,1,2.2056293e-16,4,15,0,2.7635574e+28,-0.95002149,-0.46337027,1.1783339,0.65670075
-1.0367121e+28,1,2.8642348e-16,4,15,0,1.6240237e+28,-0.95002148,-0.4633705,1.1767582,0.6567008
-6.1345131e+27,1,3.7124118e-16,1,1,0,9.5810645e+27,-0.95002147,-0.46337073,1.1751959,0.65670084
-3.6436959e+27,1,4.8027628e-16,1,1,0,5.674137e+27,-0.95002146,-0.46337096,1.1736468,0.65670089
-2.1722664e+27,1,6.201963e-16,1,1,0,3.3730179e+27,-0.95002145,-0.46337119,1.1721105,0.65670093
-1.2997587e+27,1,7.9943901e-16,1,1,0,2.0125159e+27,-0.95002143,-0.46337141,1.1705869,0.65670097
-7.804799e+26,1,1.0286658e-15,1,1,0,1.2051241e+27,-0.95002142,-0.46337163,1.1690757,0.65670102
-4.7030708e+26,1,1.321327e-15,2,3,0,7.2421385e+26,-0.95002141,-0.46337186,1.1675766,0.65670106
-2.8437695e+26,1,1.6943657e-15,1,1,0,4.3673316e+26,-0.9500214,-0.46337208,1.1660895,0.6567011
-5.6925242e+25,1,2.1690938e-15,4,15,0,2.6413298e+26,-0.95002136,-0.46337278,1.1613464,0.65670124
-4.8287573e+25,1,2.7722786e-15,1,1,0,5.6289203e+25,-0.95002136,-0.46337285,1.1608621,0.65670125
-3.8462789e+25,1,3.5374921e-15,1,1,0,4.732792e+25,-0.95002135,-0.46337295,1.160193,0.65670127
-2.865293e+25,1,4.5067814e-15,1,1,0,3.7275631e+25,-0.95002135,-0.46337308,1.1593275,0.65670129
-8.5386676e+24,1,5.732736e-15,2,3,0,2.7115027e+25,-0.95002132,-0.46337361,1.1557751,0.65670139
-2.3776325e+24,1,7.2810413e-15,7,127,0,8.324348e+24,-0.95002129,-0.46337416,1.1520343,0.6567015
-2.2005989e+24,1,9.2336313e-15,1,1,0,2.3711408e+24,-0.95002129,-0.4633742,1.1518083,0.6567015
-1.9617719e+24,1,1.1692574e-14,1,1,0,2.1879141e+24,-0.95002129,-0.46337425,1.1514728,0.65670151
-1.6653006e+24,1,1.4784854e-14,1,1,0,1.9400262e+24,-0.95002129,-0.46337432,1.1509944,0.65670153
-1.333868e+24,1,1.8668257e-14,1,1,0,1.633603e+24,-0.95002128,-0.46337441,1.1503467,0.65670154
-1.0051848e+24,1,2.3538596e-14,1,1,0,1.2953597e+24,-0.95002127,-0.46337454,1.1495215,0.65670157
-7.1654986e+23,1,2.9638576e-14,1,1,0,9.6616489e+23,-0.95002127,-0.46337468,1.148535,0.6567016
-1.9772409e+23,1,3.7268666e-14,4,15,0,6.7560638e+23,-0.95002124,-0.46337524,1.1447892,0.6567017
-1.6727711e+23,1,4.6800397e-14,1,1,0,1.9544982e+23,-0.95002124,-0.46337532,1.1443035,0.65670171
-1.3388273e+23,1,5.8692639e-14,1,1,0,1.6407388e+23,-0.95002123,-0.46337541,1.1436571,0.65670173
-5.0047914e+22,1,7.3511476e-14,2,3,0,1.2812496e+23,-0.95002121,-0.46337584,1.1408045,0.65670181
-1.4595633e+22,1,9.1954467e-14,3,7,0,4.8835967e+22,-0.95002119,-0.46337638,1.1372411,0.65670191
-1.3537483e+22,1,1.1488022e-13,1,1,0,1.4557839e+22,-0.95002118,-0.46337641,1.1370238,0.65670192
-1.2142855e+22,1,1.4334442e-13,1,1,0,1.3467094e+22,-0.95002118,-0.46337646,1.13671,0.65670193
-6.9089804e+21,1,1.7864365e-13,2,3,0,1.1884905e+22,-0.95002117,-0.4633767,1.1350833,0.65670197
-6.0428824e+21,1,2.2236866e-13,1,1,0,6.8560141e+21,-0.95002117,-0.46337676,1.1346972,0.65670198
-3.1069135e+21,1,2.7646908e-13,3,7,0,5.8818405e+21,-0.95002115,-0.46337705,1.1327815,0.65670203
-2.6899526e+21,1,3.4333188e-13,1,1,0,3.0796617e+21,-0.95002115,-0.46337711,1.1323669,0.65670205
-2.219799e+21,1,4.2587652e-13,1,1,0,2.6502596e+21,-0.95002115,-0.46337719,1.1318144,0.65670206
-1.7398873e+21,1,5.2767012e-13,1,1,0,2.1701253e+21,-0.95002114,-0.4633773,1.1311141,0.65670208
-6.2509053e+20,1,6.5306683e-13,4,15,0,1.6617101e+21,-0.95002112,-0.46337774,1.1281757,0.65670216
-1.8573686e+20,1,8.0737628e-13,4,15,0,6.1017984e+20,-0.9500211,-0.46337827,1.1247008,0.65670226
-6.7808612e+19,1,9.9706701e-13,9,511,0,1.8368067e+20,-0.95002108,-0.46337871,1.1218227,0.65670234
-6.5080904e+19,1,1.2300119e-12,1,1,0,6.775424e+19,-0.95002108,-0.46337872,1.1217056,0.65670234
-6.1299687e+19,1,1.5157842e-12,1,1,0,6.4972383e+19,-0.95002108,-0.46337875,1.1215348,0.65670234
-5.6278238e+19,1,1.8660137e-12,1,1,0,6.1097365e+19,-0.95002108,-0.46337879,1.121291,0.65670235
-4.9978228e+19,1,2.294816e-12,1,1,0,5.5933286e+19,-0.95002107,-0.46337884,1.1209525,0.65670236
-2.7693503e+19,1,2.8193081e-12,2,3,0,4.8845943e+19,-0.95002106,-0.46337909,1.1192703,0.65670241
-2.4238839e+19,1,3.4602285e-12,1,1,0,2.7483227e+19,-0.95002106,-0.46337915,1.118891,0.65670242
-2.0338591e+19,1,4.242681e-12,1,1,0,2.3934811e+19,-0.95002106,-0.46337923,1.1183917,0.65670243
-1.6304783e+19,1,5.1970274e-12,1,1,0,1.9954048e+19,-0.95002105,-0.46337932,1.1177628,0.65670245
-1.250071e+19,1,6.3599576e-12,1,1,0,1.5881483e+19,-0.95002105,-0.46337944,1.1170074,0.65670247
-4.3295364e+18,1,7.7757709e-12,2,3,0,1.1917073e+19,-0.95002103,-0.4633799,1.1139969,0.65670255
-3.6959371e+18,1,9.4979098e-12,1,1,0,4.2844844e+18,-0.95002102,-0.46337997,1.1135482,0.65670256
-1.7768971e+18,1,1.1590794e-11,2,3,0,3.5842927e+18,-0.95002101,-0.46338028,1.1114736,0.65670262
-1.538107e+18,1,1.4132012e-11,1,1,0,1.7612682e+18,-0.95002101,-0.46338035,1.1110652,0.65670263
-7.7950411e+17,1,1.721494e-11,3,7,0,1.4959361e+18,-0.95002099,-0.46338064,1.1091434,0.65670268
-6.7790572e+17,1,2.0951861e-11,1,1,0,7.7304959e+17,-0.95002099,-0.4633807,1.1087489,0.65670269
-5.6640546e+17,1,2.5477693e-11,1,1,0,6.6902742e+17,-0.95002099,-0.46338078,1.1082414,0.65670271
-2.5459318e+17,1,3.0954422e-11,3,7,0,5.4730389e+17,-0.95002097,-0.46338113,1.1059855,0.65670277
-2.1969911e+17,1,3.7576388e-11,1,1,0,2.5226508e+17,-0.95002097,-0.46338119,1.10557,0.65670278
-1.1068587e+17,1,4.5576568e-11,2,3,0,2.136064e+17,-0.95002096,-0.46338149,1.1036395,0.65670283
-9.6326491e+16,1,5.5234052e-11,1,1,0,1.0977772e+17,-0.95002096,-0.46338155,1.1032486,0.65670284
-8.0666338e+16,1,6.6882924e-11,1,1,0,9.5093447e+16,-0.95002095,-0.46338163,1.1027496,0.65670285
-3.6750945e+16,1,8.0922805e-11,2,3,0,7.8002354e+16,-0.95002094,-0.46338197,1.1005407,0.65670291
-2.1361709e+16,1,9.7831369e-11,2,3,0,3.6011912e+16,-0.95002093,-0.4633822,1.0990184,0.65670295
-8.1468267e+15,1,1.1817918e-10,4,15,0,2.0961817e+16,-0.95002091,-0.46338262,1.0963178,0.65670303
-7.6040562e+15,1,1.4264727e-10,1,1,0,8.128988e+15,-0.95002091,-0.46338265,1.0961248,0.65670303
-3.578967e+15,1,1.7204799e-10,4,15,0,7.4978611e+15,-0.9500209,-0.46338298,1.0940175,0.65670309
-3.3563868e+15,1,2.0734963e-10,1,1,0,3.5721327e+15,-0.9500209,-0.46338301,1.0938381,0.65670309
-3.075634e+15,1,2.4970558e-10,1,1,0,3.3448371e+15,-0.9500209,-0.46338304,1.0935941,0.6567031
-1.9835227e+15,1,3.0048881e-10,2,3,0,3.0305045e+15,-0.95002089,-0.46338324,1.0923694,0.65670313
-1.3147643e+15,1,3.6133259e-10,2,3,0,1.9571766e+15,-0.95002088,-0.46338341,1.0912222,0.65670316
-8.8571148e+14,1,4.3417851e-10,2,3,0,1.2983645e+15,-0.95002087,-0.46338359,1.0901211,0.65670319
-3.9540623e+14,1,5.2133325e-10,4,15,0,8.7225463e+14,-0.95002086,-0.46338394,1.0878756,0.65670325
-3.0722326e+14,1,6.2553546e-10,2,3,0,3.9305132e+14,-0.95002086,-0.46338405,1.0871737,0.65670327
-2.3193704e+14,1,7.5003454e-10,2,3,0,3.050241e+14,-0.95002085,-0.46338417,1.0863923,0.65670329
-2.1431791e+14,1,8.9868352e-10,1,1,0,2.312778e+14,-0.95002085,-0.46338421,1.0861727,0.6567033
-1.9301406e+14,1,1.0760483e-09,1,1,0,2.1327936e+14,-0.95002085,-0.46338425,1.0858818,0.65670331
-1.6863039e+14,1,1.2875364e-09,1,1,0,1.9151109e+14,-0.95002085,-0.46338431,1.0855066,0.65670332
-1.4243928e+14,1,1.5395478e-09,1,1,0,1.6665696e+14,-0.95002084,-0.46338438,1.0850378,0.65670333
-6.7941571e+13,1,1.8396529e-09,2,3,0,1.3807672e+14,-0.95002083,-0.46338471,1.0829837,0.65670338
-4.0395249e+13,1,2.1968012e-09,2,3,0,6.6656621e+13,-0.95002082,-0.46338493,1.0815427,0.65670342
-3.5904181e+13,1,2.6215659e-09,1,1,0,4.0150903e+13,-0.95002082,-0.46338499,1.0812162,0.65670343
-1.1560779e+13,1,3.1264319e-09,3,7,0,3.5104749e+13,-0.9500208,-0.46338548,1.0780807,0.65670351
-1.0795992e+13,1,3.7261319e-09,1,1,0,1.1535812e+13,-0.9500208,-0.46338551,1.0778915,0.65670352
-9.8599354e+12,1,4.4380425e-09,1,1,0,1.075609e+13,-0.9500208,-0.46338555,1.0776409,0.65670353
-3.9244084e+12,1,5.2826455e-09,3,7,0,9.6845595e+12,-0.95002078,-0.46338596,1.0750972,0.65670359
-3.0354633e+12,1,6.2840708e-09,2,3,0,3.9003096e+12,-0.95002078,-0.46338607,1.0743887,0.65670361
-2.8229806e+12,1,7.470729e-09,1,1,0,3.0281278e+12,-0.95002078,-0.4633861,1.0741886,0.65670362
-2.5663829e+12,1,8.8760537e-09,1,1,0,2.8115216e+12,-0.95002078,-0.46338614,1.0739258,0.65670362
-2.2712074e+12,1,1.0539367e-08,1,1,0,2.5497785e+12,-0.95002077,-0.4633862,1.073589,0.65670363
-7.1599235e+11,1,1.2506892e-08,7,127,0,2.2196694e+12,-0.95002075,-0.46338671,1.0704099,0.65670372
-6.6906085e+11,1,1.4832937e-08,1,1,0,7.1447383e+11,-0.95002075,-0.46338674,1.0702234,0.65670372
-4.7573475e+11,1,1.7581271e-08,2,3,0,6.6246206e+11,-0.95002075,-0.46338689,1.0692855,0.65670375
-4.3525867e+11,1,2.0826737e-08,1,1,0,4.740408e+11,-0.95002075,-0.46338693,1.069041,0.65670375
-1.7730032e+11,1,2.4657131e-08,6,63,0,4.2774006e+11,-0.95002073,-0.46338732,1.0665736,0.65670382
